instance_name,algorithm,execution_time,cost,total_distance,feasible,num_vehicles
new_dataset_size20_10,nearest_neighbour_multi_truck,0.00034820009022951126,1044.09,472.03999999999996,True,4
new_dataset_size20_10,two_opt_multi_truck,0.0015521999448537827,1033.19,454.56,True,4
new_dataset_size20_2,or_tools,1201.809162599966,0.0,0.0,,0
new_dataset_size20_2,nearest_neighbour_multi_truck,0.00034670066088438034,802.55,392.55,True,3
new_dataset_size20_2,two_opt_multi_truck,0.005486899986863136,794.86,380.21000000000004,True,3
new_dataset_size20_3,or_tools,1201.758990000002,0.0,0.0,,0
new_dataset_size20_3,nearest_neighbour_multi_truck,0.0002405000850558281,765.4100000000001,318.48,True,3
new_dataset_size20_3,two_opt_multi_truck,0.00912460032850504,761.9200000000001,312.88,True,3
new_dataset_size20_4,or_tools,1202.6808035001159,0.0,0.0,,0
new_dataset_size20_4,nearest_neighbour_multi_truck,0.0003546997904777527,1029.59,463.26,True,4
new_dataset_size20_4,two_opt_multi_truck,0.0021591000258922577,1016.6600000000001,442.49,True,4
new_dataset_size20_5,or_tools,1202.512309600599,0.0,0.0,,0
new_dataset_size20_5,nearest_neighbour_multi_truck,0.00034879986196756363,1279.72,556.56,True,5
new_dataset_size20_5,two_opt_multi_truck,0.0012481994926929474,1276.6600000000003,551.64,True,5
new_dataset_size20_6,or_tools,1201.7112910998985,0.0,0.0,,0
new_dataset_size20_6,nearest_neighbour_multi_truck,0.00038080010563135147,848.12,451.24,True,3
new_dataset_size20_6,two_opt_multi_truck,0.0014861999079585075,813.87,396.2699999999999,True,3
new_dataset_size20_7,or_tools,1201.7337365997955,0.0,0.0,,0
new_dataset_size20_7,nearest_neighbour_multi_truck,0.00035319942981004715,557.2399999999998,278.09,True,2
new_dataset_size20_7,two_opt_multi_truck,0.006188900209963322,554.8499999999999,274.25,True,2
new_dataset_size20_8,or_tools,1201.7745783003047,0.0,0.0,,0
new_dataset_size20_8,nearest_neighbour_multi_truck,0.00035159941762685776,1062.05,515.3000000000001,True,4
new_dataset_size20_8,two_opt_multi_truck,0.0026396000757813454,1050.6100000000001,496.96,True,4
new_dataset_size20_9,or_tools,1201.8501344006509,0.0,0.0,,0
new_dataset_size20_9,nearest_neighbour_multi_truck,0.00026530027389526367,785.4100000000001,336.12000000000006,True,3
new_dataset_size20_9,two_opt_multi_truck,0.002769799903035164,784.47,334.6,True,3
